roi_name,roi_colour,  no_roi_pixels,  roi_size[um^2],Dead_Time-mean[%], Dead_Time-median,  Dead_Time-max,  Dead_Time-min,  Dead_Time-total,  Dead_Time-total_content,  Dead_Time-stddev, Dead_Time-stddev_radius2,  abs_ic-mean[], abs_ic-median,  abs_ic-max,  abs_ic-min,  abs_ic-total,  abs_ic-total_content,  abs_ic-stddev, abs_ic-stddev_radius2,  P-mean[ug/cm2], P-median,  P-max,  P-min,  P-total,  P-total_content,  P-stddev, P-stddev_radius2,  S-mean[ug/cm2], S-median,  S-max,  S-min,  S-total,  S-total_content,  S-stddev, S-stddev_radius2,  Cl-mean[ug/cm2], Cl-median,  Cl-max,  Cl-min,  Cl-total,  Cl-total_content,  Cl-stddev, Cl-stddev_radius2,K-mean[ug/cm2], K-median,  K-max,  K-min,  K-total,  K-total_content,  K-stddev, K-stddev_radius2,  Ca-mean[ug/cm2], Ca-median,  Ca-max,  Ca-min,  Ca-total,  Ca-total_content,  Ca-stddev, Ca-stddev_radius2,  Mn-mean[ug/cm2], Mn-median,  Mn-max,  Mn-min,  Mn-total,  Mn-total_content,  Mn-stddev, Mn-stddev_radius2,  Fe-mean[ug/cm2], Fe-median,  Fe-max,  Fe-min,  Fe-total,  Fe-total_content,  Fe-stddev, Fe-stddev_radius2,Cu-mean[ug/cm2], Cu-median,  Cu-max,  Cu-min,  Cu-total,  Cu-total_content,  Cu-stddev, Cu-stddev_radius2,  Zn-mean[ug/cm2], Zn-median,  Zn-max,  Zn-min,  Zn-total,  Zn-total_content,  Zn-stddev, Zn-stddev_radius2,Se-mean[ug/cm2], Se-median,  Se-max,  Se-min,  Se-total,  Se-total_content,  Se-stddev, Se-stddev_radius2,  Br-mean[ug/cm2], Br-median,  Br-max,  Br-min,  Br-total,  Br-total_content,  Br-stddev, Br-stddev_radius2,Pb_L-mean[ug/cm2], Pb_L-median,  Pb_L-max,  Pb_L-min,  Pb_L-total,  Pb_L-total_content,  Pb_L-stddev, Pb_L-stddev_radius2,,
 rois\0075-4.roi.h501, (green),340,340,9.9143574,8.9656353,32.054157,1.1725247,3370.8833,33708.797,4.848386,3.6154135,0.76308523,0.76364994,0.79421651,0.72399998,259.44894,2594.4884,0.013986646,0.013749515,15.356935,15.358337,35.801098,1.1467019,5221.3579,52213.552,6.1597862,4.1472488,25.139206,23.154758,72.770447,6.0056481,8547.332,85473.253,11.277769,7.1895265,1.4709939,1.2293464,7.710815,0.00734694,500.13776,5001.3765,1.1771523,0.93738146,28.866335,27.890944,53.000233,7.011559,9814.5576,98145.485,9.8839444,4.2884454,7.7810941,7.797389,17.690266,2.7076221,2645.571,26455.706,2.263338,1.4940277,0.14971477,0.13951148,0.46246752,0.000476008,50.903027,509.02995,0.08248684,0.077506493,0.40073244,0.32895714,2.7058702,0.06289956,136.24907,1362.4896,0.30649968,0.18662981,0.20833755,0.20352152,0.46964565,0.032449249,70.834763,708.34729,0.090450605,0.065077712,0.29898809,0.27974072,1.476737,0.037635908,101.65594,1016.559,0.1477316,0.11052114,0.009747319,0.00662689,0.084116928,8.63E-13,3.3140881,33.140868,0.010691289,0.009327466,0.17855279,0.17107426,0.37629443,0.015906179,60.707935,607.07916,0.072344403,0.055371755,2.6580476,0.75219369,40.473213,0.16146724,903.73621,9037.357,5.3307719,3.1005873,,
 rois\0075-4.roi.h502, (blue),885,885,11.284702,9.5525684,66.091087,-150.09698,9986.96,99869.555,9.9563763,5.0840631,0.76256787,0.7622667,0.80598003,0.72098392,674.87207,6748.7219,0.012630906,0.01194969,20.147375,19.783743,48.34161,0.018244518,17830.422,178304.17,8.3296469,4.8160808,25.373816,23.533716,110.12029,0.44958726,22455.836,224558.15,12.690608,7.6799647,1.6456408,1.2586834,15.496268,6.91E-07,1456.3921,14563.913,1.6298326,1.0681963,33.791414,34.561016,65.541267,0.62446564,29905.404,299053.85,14.603278,4.2512952,6.3094167,5.9640799,15.695208,0.25813004,5583.8369,55838.307,2.3986423,1.356664,0.1441302,0.131504,0.62369013,3.66E-09,127.55528,1275.5515,0.081355848,0.072545825,0.62778946,0.5327462,2.9090466,0.027599959,555.59375,5555.9337,0.46738169,0.26680219,0.2364652,0.22030222,0.64828062,0.013921795,209.27148,2092.7159,0.10817113,0.066298395,0.43766619,0.43568867,3.4375124,0.015286126,387.33444,3873.3437,0.22248987,0.11624809,0.012756384,0.007387272,0.33079928,3.28E-17,11.289392,112.89394,0.021476961,0.012387121,0.1140684,0.10782635,0.31410167,2.64E-06,100.95057,1009.5048,0.053250088,0.039819989,3.9982181,0.83719754,81.816551,0.012722199,3538.4229,35384.211,9.7912632,4.3232304,,
 rois\0075-4.roi.h503, (turquois),1644,1644,10.494758,8.9982328,66.091087,-150.09698,17253.385,172533.71,8.1996663,4.4203171,0.76305298,0.76313949,0.80598003,0.72098392,1254.4595,12544.583,0.012894177,0.012274803,17.443218,16.831083,48.34161,0.78874964,28676.646,286766.34,8.63504,4.4399457,23.782983,21.94923,110.12029,0.79122603,39099.254,390992.01,12.613584,7.2889736,1.5103075,1.193105,15.496268,6.91E-07,2482.9456,24829.441,1.4353587,0.97009175,30.298255,29.405855,65.541267,2.4917324,49810.277,498103.01,14.020547,4.2862226,6.5762659,6.2649474,17.690266,1.0897567,10811.378,108113.75,2.4208143,1.3859392,0.14140806,0.12849146,0.62369013,3.66E-09,232.47469,2324.7472,0.080794453,0.072265371,0.54243836,0.39596817,7.5655479,0.024113256,891.76886,8917.6813,0.52090056,0.25566602,0.21669484,0.20225847,0.64828062,0.013921795,356.24622,3562.4611,0.10287485,0.063945706,0.38141221,0.35169095,3.4375124,0.03331602,627.04169,6270.4131,0.21492546,0.11302521,0.011323229,0.007014115,0.33079928,3.28E-17,18.615379,186.15377,0.017588034,0.010927076,0.13151133,0.12363946,0.37629443,6.64E-06,216.20457,2162.0451,0.065664683,0.045162812,3.3085102,0.76694125,81.816551,0.012722199,5439.1914,54391.876,8.1088439,3.6715078,,
 rois\0076-4.roi.h500, (red),315,315.001,3.6434102,1.7647982,17.148745,-3.5328865,1147.674,11476.768,3.4606034,3.3525893,0.76413204,0.76366317,0.80710655,0.71776503,240.70157,2407.0213,0.016503799,0.013137003,0.37900972,0.14561446,2.0779653,6.31E-07,119.38808,1193.8833,0.47440331,0.43824256,0.21291235,0.027360173,1.7429681,0.002253548,67.067383,670.67538,0.31821797,0.27573612,0.16404751,0.023083219,1.2218217,0.000204883,51.674965,516.75081,0.22957617,0.21344404,0.17692647,0.14160857,1.6853865,0.000199522,55.731846,557.31963,0.20892654,0.16305902,0.042475818,0.003924063,0.36273986,8.83E-06,13.379885,133.79912,0.066603812,0.057557323,0.017133496,0.004957801,0.10090712,4.11E-07,5.3970509,53.970631,0.021425127,0.019753575,0.084946188,0.078824878,0.24672118,0.00014134,26.758047,267.58109,0.044227898,0.041485374,0.067722263,0.066234849,0.17037034,0.002638463,21.332512,213.3256,0.03183141,0.030987333,0.032779844,0.029417936,0.10250023,8.09E-05,10.325652,103.25674,0.021231222,0.020954738,0.00472093,0.002531892,0.042760991,9.47E-10,1.4870923,14.870963,0.005593047,0.004992858,0.004459842,0.002368132,0.031859685,1.58E-10,1.4048499,14.048533,0.005340256,0.004947029,0.02484853,0.021618428,0.10667642,8.67E-09,7.8272882,78.273043,0.02017152,0.018678094,,
 rois\0076-4.roi.h501, (green),3054,3054.01,7.5265625,7.3729458,72.577194,1.3008296,22986.131,229861.73,2.7336719,2.035495,0.76371364,0.76405323,0.81513828,0.71352983,2332.3813,23323.867,0.014267588,0.012261998,9.4319218,8.849371,44.200329,0.040736411,28805.074,288051.54,4.5413377,3.2976964,21.246643,20.141356,69.530174,1.5332726,64887.27,648873.93,8.7162558,5.263919,1.3037194,1.2192417,4.597589,8.93E-05,3981.5576,39815.68,0.72108349,0.62638243,36.665568,36.146004,82.101295,11.918768,111976.7,1119768.9,10.309389,4.4984262,3.090427,2.8714187,16.568108,0.076522656,9438.1758,94381.852,1.3549339,0.89579255,0.21772397,0.20432641,0.7758441,0.001315277,664.92871,6649.3049,0.10046717,0.087997309,0.37635439,0.31821641,2.0891047,0.004240773,1149.3888,11493.889,0.2391601,0.1330505,0.093326827,0.086861446,3.2872334,0.00039744,285.02026,2850.2077,0.081756428,0.042875927,0.13179894,0.1258295,0.43576208,0.011042684,402.51395,4025.1487,0.053230653,0.043133981,0.007301913,0.005122492,0.047426254,8.44E-25,22.300055,223.00093,0.007197815,0.006784902,0.056042175,0.053286299,0.23888801,7.66E-12,171.15291,1711.5319,0.028380249,0.024107015,0.038350585,0.031066962,1.3909128,1.38E-16,117.1227,1171.2295,0.046058942,0.033382054,,
 rois\0076-4.roi.h502, (blue),1712,1712,11.025359,10.76799,33.208771,3.6718786,18875.424,188754.55,3.1682834,2.52673,0.7582602,0.75819987,0.80938631,0.70459861,1298.1423,12981.442,0.013828456,0.012444047,13.44147,12.79186,44.040268,1.897669,23011.811,230118.46,5.1680149,3.7236309,24.942228,24.596439,56.80814,6.4809217,42701.082,427011.85,7.9156056,4.8756964,2.1708284,2.0557549,7.1778855,8.44E-08,3716.4592,37164.663,1.0084529,0.85786051,53.819716,53.526783,89.030289,31.251507,92139.352,921395.5,9.3979682,5.1062482,3.7467498,3.6718588,8.3298416,0.67164534,6414.4336,64144.493,1.2063523,0.96288953,0.30904983,0.29719934,0.798015,0.027971702,529.09399,5290.9444,0.12270368,0.10680611,0.30000998,0.2891525,1.2599417,0.032504078,513.61713,5136.1819,0.10823044,0.097221811,0.10981409,0.10686467,0.35592562,0.001060869,188.00192,1880.0213,0.045603832,0.043823524,0.9894016,0.47557309,12.485633,0.10609389,1693.8561,16938.592,1.2859877,0.75673426,0.009055805,0.006818539,0.058910705,5.70E-23,15.503549,155.03572,0.008473817,0.007909502,0.099179658,0.095959321,0.2485674,0.007419121,169.79533,1697.9594,0.03870722,0.035209726,0.040400732,0.03120899,1.5379471,4.71E-28,69.166092,691.66201,0.054669211,0.038333567,,
 rois\0076-4.roi.h503, (turquois),8748,8748.02,8.5157361,8.2723141,72.577194,1.0798693,74495.82,744958.26,2.9883473,2.0993889,0.7596569,0.76022565,0.81513828,0.70459861,6645.4585,66454.934,0.014724748,0.011943734,10.355912,9.8906059,44.200329,0.004017845,90593.633,905937.21,5.1026204,3.3008894,21.367689,20.445829,69.530174,1.1918999,186924.27,1869249.6,9.1394502,4.8395319,1.5658405,1.4287424,7.1778855,6.96E-08,13697.976,136980.03,0.90751774,0.70379832,41.20032,41.025303,91.967552,6.5757709,360420.41,3604212.1,12.483617,4.4734332,3.2333794,3.1021461,16.568108,0.076522656,28285.6,282856.66,1.282928,0.88711409,0.24953944,0.23588197,0.87390882,0.001315277,2182.9673,21829.759,0.115541,0.094478736,0.3309796,0.28518569,2.1542895,0.004240773,2895.405,28954.16,0.20328737,0.11490743,0.098477664,0.094377764,3.2872334,0.000136339,861.48334,8614.8453,0.059670443,0.041309232,0.34607235,0.18675458,12.485633,0.004555066,3027.4431,30274.477,0.68035039,0.20535339,0.007859649,0.005693186,0.058910705,8.44E-25,68.756134,687.5636,0.007654378,0.007188607,0.071836534,0.067365445,0.2485674,7.66E-12,628.42566,6284.274,0.037026618,0.028044067,0.038756777,0.030313289,7.1221991,4.71E-28,339.04434,3390.4504,0.090220591,0.03607423,,
 rois\0077-4.roi.h500, (red),69,69.0014,2.0664516,0.29828548,12.280244,-3.3637643,142.58517,1425.8811,3.2849399,3.126877,0.75765185,0.75707901,0.78282827,0.73485452,52.277981,522.79058,0.009375372,0.008837848,0.20266433,0.040838569,1.3414834,1.66E-05,13.983839,139.84128,0.32436863,0.29019472,0.15474629,0.022750894,0.64486921,0.003299607,10.677493,106.77715,0.23687304,0.2035198,0.19593013,0.03743704,1.192531,0.001542393,13.519179,135.19458,0.28659363,0.2504394,0.25398472,0.22189395,1.2521377,0.001328674,17.524944,175.25308,0.23435297,0.18272763,0.11264958,0.078979321,0.80393016,7.42E-05,7.7728219,77.729815,0.14152988,0.11923104,0.019659769,0.004411459,0.095119104,1.21E-06,1.3565242,13.565521,0.024117102,0.02195139,0.096926144,0.089242935,0.24890321,0.003258043,6.6879044,66.880422,0.050939812,0.047804669,0.07011098,0.06754455,0.15691309,0.00247667,4.837656,48.377576,0.032866693,0.031073254,0.027990373,0.024380792,0.087401256,5.47E-06,1.9313359,19.313757,0.017986456,0.01691509,0.005772601,0.003035074,0.033335451,2.94E-08,0.39830944,3.9831772,0.006927773,0.006134067,0.004973566,0.002658699,0.032093503,1.83E-08,0.34317604,3.4318311,0.005859542,0.005054019,0.023639194,0.015494628,0.087280422,1.44E-07,1.6311044,16.311381,0.023050908,0.022146037,,
 rois\0077-4.roi.h501, (green),477,477.01,20.006893,19.938618,27.651756,12.467676,9543.2881,95434.851,2.6484538,2.0475602,0.73126901,0.73133236,0.76482618,0.69950736,348.81531,3488.2253,0.012126618,0.011636438,31.487439,28.751799,74.879509,8.4832516,15019.501,150198.19,12.613008,6.316853,66.68814,65.066429,141.16162,13.933477,31810.246,318109,28.197922,8.4463357,5.6418588,5.4525399,12.671018,0.99607903,2691.1675,26912.223,1.8732361,1.5830743,111.32277,112.7542,176.17062,53.718311,53100.961,531020.56,25.794744,8.6209115,12.661058,12.296881,24.616362,6.3751168,6039.3242,60394.495,2.8674619,1.8947988,0.43869362,0.43095601,1.1627128,0.066763051,209.25677,2092.6118,0.13362699,0.12509887,1.2142474,1.2041532,3.3547714,0.33457032,579.19568,5792.0796,0.33544428,0.25461635,0.15152921,0.14484651,0.35876283,0.021987606,72.279472,722.80925,0.058771682,0.054889772,0.44149564,0.43788689,0.78122807,0.13674153,210.59329,2105.9777,0.1069029,0.087686463,0.012700879,0.01047181,0.053927075,2.38E-44,6.0583205,60.584444,0.01089392,0.010192816,0.17631023,0.17250527,0.35156572,0.039261229,84.100006,841.01717,0.055929436,0.049651465,0.15225153,0.12526567,4.2451873,1.65E-16,72.623955,726.25483,0.22151035,0.10988711,,
 rois\0077-4.roi.h502, (blue),1516,1516.03,20.849634,21.102928,37.271603,9.4608669,31608.063,316086.97,3.9054742,2.0401994,0.72625673,0.72667158,0.78131789,0.68617415,1101.0044,11010.279,0.013714378,0.012111078,50.493721,52.085236,106.69586,6.850368,76548.539,765500.58,18.709427,8.3171932,78.603925,80.362457,145.89397,23.02673,119163.53,1191660.1,24.187451,9.2152804,5.5940103,5.5120449,12.758036,1.2876399,8480.5205,84806.944,1.8530758,1.5694283,130.70379,132.76579,203.17415,58.102089,198146.95,1981510.2,28.769054,9.8271379,11.314894,11.26394,20.363407,3.86238,17153.373,171537.33,2.7060553,1.8834903,0.42175591,0.40782264,0.9867053,0.059068326,639.38196,6393.9514,0.15335647,0.1379049,1.5844285,1.5556289,4.0576844,0.42629337,2401.9951,24020.431,0.48785935,0.30365951,0.16155329,0.158088,0.38168094,0.007518067,244.91481,2449.1983,0.062240955,0.057520466,1.0659105,0.85571826,10.668897,0.29058698,1615.9199,16159.536,0.92559583,0.46489697,0.013268031,0.010506132,0.09560407,1.04E-37,20.114347,201.14749,0.012139577,0.011283065,0.23692107,0.23060536,0.55140096,0.030720001,359.17172,3591.7974,0.079020726,0.059263645,0.082632057,0.06952329,0.41256821,5.51E-27,125.27029,1252.7278,0.068162239,0.063376456,,
 rois\0077-4.roi.h503, (turquois),4297,4297.09,18.496771,18.805361,37.271603,3.041321,79480.539,794822.79,4.4641435,2.020004,0.7321804,0.73238432,0.78364688,0.68617415,3146.1799,31462.446,0.013981768,0.011517974,37.547213,35.489876,106.69586,0.97634602,161340.27,1613437.3,19.231228,6.9817371,65.830784,65.484459,145.89397,1.7555701,282874.75,2828807.6,28.049348,8.5028098,4.8325116,4.7187934,15.175408,0.00208749,20765.322,207657.34,2.1021555,1.4308967,103.96461,105.15719,203.17415,16.262796,446736.06,4467452.2,37.128941,8.6330043,10.972714,10.827136,24.616362,1.8785502,47149.73,471507.32,2.968266,1.8335306,0.3826623,0.37311134,1.1627128,0.002687455,1644.2994,16443.341,0.15263909,0.12355422,1.2135279,1.1816106,4.0576844,0.073927745,5214.5249,52146.379,0.56280074,0.25460236,0.14388881,0.13704653,0.38168094,0.00238701,618.28992,6183.0309,0.060262923,0.052668961,0.6755952,0.51924402,10.668897,0.034922808,2903.0286,29030.929,0.70768395,0.26290948,0.011656896,0.009160176,0.09560407,2.38E-44,50.089687,500.90725,0.01085481,0.010032856,0.18561031,0.18015037,0.55140096,0.005268753,797.56543,7975.841,0.080837589,0.050611275,0.097672636,0.077936113,4.2451873,5.51E-27,419.69931,4197.0804,0.11038943,0.071066585,,
 rois\0078-1-BG.roi.h500, (red),686,61.7458,2.2525973,0.19828677,18.021786,-4.6954751,1545.2816,1390.8835,3.6709585,3.5520252,0.75680979,0.75663716,0.80264246,0.71872306,519.17194,467.29803,0.012707555,0.012254801,0.34861474,0.12419451,2.8583598,2.59E-06,239.1497,215.25486,0.47464245,0.44473885,0.14700654,0.020693094,1.4190291,0.000352458,100.8465,90.770319,0.24904151,0.2206992,0.17623592,0.029870326,1.2696131,0.00070626,120.89778,108.81822,0.23793856,0.22179699,0.10498861,0.055251591,0.72879058,2.42E-06,72.022148,64.826023,0.12522276,0.11392806,0.041562541,0.004156071,0.43217394,4.05E-06,28.511896,25.663111,0.061290075,0.057401287,0.018040559,0.005151548,0.10422707,1.52E-08,12.375824,11.139282,0.021676953,0.02068662,0.084203286,0.079543136,0.2484483,0.000205421,57.763454,51.991967,0.04621937,0.044278207,0.068465556,0.066854216,0.19291769,0.000234574,46.9674,42.274584,0.032772372,0.031663125,0.032340306,0.029989989,0.10332684,4.10E-05,22.185446,19.968771,0.020382412,0.019497634,0.005144573,0.002907732,0.03496531,1.35E-11,3.5291753,3.176556,0.005634384,0.005238022,0.004793822,0.002432424,0.031097636,1.26E-11,3.2885602,2.9599824,0.005743694,0.0053521,0.026165435,0.020929052,0.10992738,1.31E-10,17.949486,16.156049,0.021747779,0.020632164,,
 rois\0079-1-BG1x1.roi.h500, (red),720,720.016,2.1599901,0.19494891,16.314787,-4.7122717,1555.1931,15552.27,3.4470091,3.3554675,0.75624175,0.75648075,0.79243988,0.72383076,544.4939,5445.0601,0.011978176,0.011601586,0.43028227,0.17011066,3.2451394,7.91E-07,309.80331,3098.1003,0.55493699,0.48333056,0.16895954,0.021519477,1.6342187,8.08E-05,121.65092,1216.5354,0.27648782,0.23022481,0.16974761,0.033975728,1.1585236,0.000133943,122.21829,1222.2097,0.21915282,0.20404101,0.13086037,0.097351372,1.2022039,1.99E-05,94.219505,942.21538,0.15205556,0.1240216,0.04675553,0.004645375,0.54478014,5.69E-07,33.663979,336.64721,0.073044559,0.061802959,0.020097286,0.007597578,0.12524825,2.45E-07,14.470043,144.70363,0.02299353,0.022355405,0.083872635,0.07704781,0.40491968,0.000101445,60.388317,603.89623,0.047269619,0.045451792,0.067965762,0.065574549,0.17821275,0.001500662,48.935371,489.36423,0.03151189,0.030309243,0.031815262,0.029465843,0.12143403,6.02E-09,22.906984,229.07492,0.019967092,0.018952331,0.005342087,0.002912856,0.033006929,2.08E-09,3.8463025,38.463867,0.005830796,0.005426806,0.004576368,0.002630783,0.048611864,2.80E-11,3.2949848,32.950572,0.005500197,0.004942884,0.026816264,0.021401318,0.15818617,1.59E-10,19.307718,193.08134,0.023210762,0.021332068,,
 rois\0080-2.roi.h500, (red),215,19.3518,7.5971059,7.517612,15.564066,2.3544252,1633.3773,1470.1732,2.1270526,1.9554926,0.74667261,0.74536383,0.78454334,0.71600688,160.53464,144.49424,0.013560714,0.013416392,13.101793,12.894703,26.589445,4.7506604,2816.886,2535.4266,4.0752126,3.5362117,7.6138372,7.5013394,13.128836,2.8180811,1636.9755,1473.411,2.0138042,1.8992358,0.45149391,0.4245432,1.6969275,0.000276914,97.07119,87.371988,0.36380561,0.3498792,0.43387753,0.39205036,1.4843328,0.003741286,93.283669,83.96291,0.26343995,0.24914704,3.6625452,3.6379986,5.6666999,1.6079274,787.44727,708.76671,0.77536252,0.71640802,0.11562759,0.10969727,0.36529601,0.000276876,24.859932,22.375965,0.068731254,0.066940821,7.4593519,7.3939052,10.637414,4.6087193,1603.7611,1443.5154,1.1268368,0.77734116,0.10566935,0.097825915,0.28880829,0.007758266,22.71891,20.448871,0.045532462,0.043604637,0.10458536,0.10188109,0.21766511,0.017525904,22.485853,20.239101,0.042369449,0.040961649,0.009539398,0.007494142,0.053848252,5.50E-11,2.0509703,1.8460408,0.008789918,0.008243338,0.23919796,0.24256064,0.41852295,0.11625288,51.427544,46.288999,0.051677679,0.048698797,0.69664016,0.69291556,1.234625,0.23257509,149.77768,134.81208,0.21046882,0.19038425,,
 rois\0080-2.roi.h501, (green),1498,134.832,6.6463352,6.457293,19.115252,1.2702942,9956.2012,8961.401,2.027869,1.8798281,0.74868978,0.74879229,0.79237944,0.71358025,1121.5372,1009.475,0.011984697,0.011813408,12.36061,12.162136,28.23587,2.4712083,18516.191,16666.085,3.8267787,3.3105576,7.6092103,7.5146255,16.268579,1.7776833,11398.597,10259.667,2.1417393,1.9896987,0.43931639,0.3949123,2.1161029,1.09E-05,658.09528,592.34001,0.34878,0.32984878,0.43167728,0.39228886,1.8930501,6.24E-06,646.65259,582.04004,0.26921306,0.2538729,3.8340006,3.7939909,7.5603356,1.4620731,5743.3403,5169.4678,0.890359,0.74095412,0.10867677,0.10167574,0.42719653,1.12E-07,162.79785,146.53129,0.06320225,0.060962222,5.5749471,5.4064484,10.637414,2.9016843,8351.2676,7516.8247,1.2169454,0.60311852,0.10761039,0.1048044,0.28990135,0.002191103,161.20024,145.09347,0.042676162,0.040982737,0.11079436,0.10700296,0.28063962,0.003413207,165.96991,149.38649,0.042085357,0.039675145,0.009372427,0.007287218,0.059892982,5.93E-14,14.039907,12.637051,0.008901674,0.008383279,0.20867398,0.20590113,0.42947873,0.058260981,312.59341,281.35975,0.053459728,0.046879326,0.74552534,0.72947997,1.5442472,0.1701194,1116.7975,1005.2083,0.22224251,0.19238035,,
 rois\0081-2.roi.h500, (red),198,17.82,4.9821101,4.7432423,13.999664,0.65748692,986.45782,887.81239,2.0014361,1.8891456,0.74699556,0.74652785,0.7838428,0.72067904,147.90517,133.11466,0.012233223,0.012122869,3.6404258,3.5309882,9.0439224,0.19776823,720.80414,648.72415,1.7250805,1.6337684,4.9014724,4.7397618,10.954651,1.5194083,970.49188,873.44275,1.7818323,1.4654202,1.228422,1.2259536,3.0225639,0.008862496,243.22758,218.90489,0.65027008,0.60017175,15.460499,15.299289,20.931147,10.951056,3061.1794,2755.062,2.010219,1.7457789,4.6746004,4.5989227,8.299037,2.3501534,925.57104,833.01414,1.0840362,0.75420179,0.091023665,0.081205375,0.28462064,0.000545941,18.022688,16.220424,0.057490529,0.055983,0.21543803,0.20424128,0.52548587,0.052219465,42.656734,38.391072,0.084084171,0.074320587,0.084893443,0.080123127,0.23711896,0.018977167,16.808908,15.128018,0.038907186,0.036027588,0.28704292,0.25178254,1.9227263,0.098249264,56.834503,51.151069,0.18999836,0.12012548,0.007535526,0.005629403,0.034269251,1.57E-10,1.492034,1.3428313,0.006878652,0.006396381,0.067626445,0.064431056,0.20820978,0.000103783,13.39004,12.051037,0.029867367,0.026468587,0.072512157,0.061740335,0.229518,9.56E-09,14.357407,12.921672,0.049320034,0.046881817,,
 rois\0081-2.roi.h501, (green),2260,203.4,5.3771917,5.2280846,13.999664,0.65748692,12152.466,10937.212,2.0414574,1.9336653,0.74464205,0.74457312,0.79163438,0.70545155,1682.8926,1514.6026,0.011581851,0.011099164,4.4944996,4.2810869,15.333684,0.026007228,10157.575,9141.8159,2.1607468,1.9222163,5.3806659,5.1420941,13.915599,0.49080858,12160.3,10944.279,2.0840361,1.6599065,1.848373,1.7377778,6.8098221,0.004382052,4177.3213,3759.5922,0.9760819,0.78308285,18.731381,18.447052,32.114059,9.3903618,42332.895,38099.645,3.6244772,1.9815321,4.9072801,4.8397293,9.5227327,1.6889628,11090.458,9981.4119,1.2640284,0.87387206,0.086244195,0.079063602,0.32436588,9.12E-05,194.9119,175.42077,0.055070684,0.052454368,0.20892408,0.20158274,0.6017409,0.000828271,472.16885,424.95176,0.086856813,0.076543587,0.087967582,0.084594943,0.2479773,0.001802574,198.80675,178.92614,0.038841466,0.037202951,0.21885286,0.20665976,1.9227263,0.05115046,494.60727,445.1469,0.093290761,0.063946731,0.007353899,0.005145585,0.047551133,6.98E-12,16.619789,14.957836,0.007328835,0.006829053,0.059106699,0.055885557,0.20820978,7.42E-05,133.5813,120.22308,0.028078072,0.025327087,0.066732355,0.059223745,0.2830835,1.23E-22,150.81525,135.73367,0.047948843,0.045564912,,
 rois\0082-3.roi.h500, (red),25,2.24986,15.728509,14.364892,30.139685,9.4606991,393.21274,353.87018,4.9975059,4.1910045,0.73768082,0.73716635,0.76163262,0.72411394,18.442022,16.596821,0.009954496,0.010714981,14.298878,14.555777,21.655548,7.8779831,357.47195,321.70543,3.6219616,3.6206232,23.816443,23.805056,33.223705,17.845915,595.41107,535.83777,4.2932599,3.4824864,3.2928282,3.1901045,5.5798063,0.92886674,82.320709,74.084183,0.91663941,0.84370438,49.720458,49.953564,57.661072,41.93124,1243.0114,1118.6431,3.7903182,3.3711165,10.727933,10.660961,14.745775,7.0177817,268.19833,241.364,1.7527032,1.443514,0.19863187,0.19818538,0.37152368,0.033388004,4.9657974,4.4689487,0.090166255,0.087415564,0.43409167,0.39725628,0.86698538,0.11751206,10.852292,9.7664758,0.14584073,0.13445401,0.13791131,0.13431703,0.24519365,0.053542022,3.4477825,3.102818,0.042019316,0.039641245,3.5444423,2.8275588,8.8477345,0.59687877,88.611053,79.745159,2.498067,2.0392513,0.00895387,0.007453339,0.028435357,4.77E-07,0.22384676,0.20144997,0.008208208,0.008068476,0.16845879,0.16780502,0.28140572,0.094375692,4.2114697,3.7900951,0.05033803,0.049488713,0.043378808,0.037940234,0.1134138,3.82E-07,1.0844703,0.97596453,0.03688688,0.037674473,,
